customer_id,total_invoices,total_revenue,customer_type
16828,1,113.5,Single Purchase
16829,2,513.32,Repeat Customer
16830,4,1207.5,Repeat Customer
16831,1,91.8,Single Purchase
16832,5,417.61,Repeat Customer
16833,6,2409.04,Repeat Customer
16834,2,898.96,Repeat Customer
16835,6,1456.66,Repeat Customer
16836,4,782.37,Repeat Customer
16837,11,3170.98,Repeat Customer
16838,4,1159.6100000000001,Repeat Customer
16839,44,21758.25,Repeat Customer
16840,2,139.85,Repeat Customer
16841,12,4006.06,Repeat Customer
16842,3,1264.19,Repeat Customer
16843,35,19571.43,Repeat Customer
16844,2,614.34,Repeat Customer
16845,1,253.88,Single Purchase
16846,3,842.41,Repeat Customer
16847,2,614.89,Repeat Customer
16848,4,1411.6200000000001,Repeat Customer
16849,1,124.57,Single Purchase
16850,1,332.41,Single Purchase
16851,3,342.45,Repeat Customer
16852,2,144.91,Repeat Customer
16854,2,1408.96,Repeat Customer
16855,2,328.40000000000003,Repeat Customer
16856,3,358.49,Repeat Customer
16857,1,352.8,Single Purchase
16858,10,4292.59,Repeat Customer
16859,7,1932.41,Repeat Customer
16860,3,1610.62,Repeat Customer
16861,5,946.59,Repeat Customer
16862,4,662.33,Repeat Customer
16863,3,834.27,Repeat Customer
16864,2,409.25,Repeat Customer
16865,1,130.95,Single Purchase
16866,3,207.74,Repeat Customer
16867,1,76.74000000000001,Single Purchase
16868,3,384.56,Repeat Customer
16869,4,817.12,Repeat Customer
16870,1,450.16,Single Purchase
16871,6,2812.34,Repeat Customer
16872,6,1213.13,Repeat Customer
16873,12,14617.39,Repeat Customer
16874,1,209.89000000000001,Single Purchase
16875,11,4234.53,Repeat Customer
16876,1,136.01,Single Purchase
16877,6,846.62,Repeat Customer
16878,1,13.3,Single Purchase
16880,8,1813.21,Repeat Customer
16881,1,432.0,Single Purchase
16882,3,705.12,Repeat Customer
16883,19,2246.06,Repeat Customer
16884,4,1070.97,Repeat Customer
16885,4,683.35,Repeat Customer
16886,1,134.0,Single Purchase
16887,3,658.17,Repeat Customer
16888,3,434.2,Repeat Customer
16889,6,2526.65,Repeat Customer
16890,3,277.91,Repeat Customer
16891,11,1727.94,Repeat Customer
16892,7,754.75,Repeat Customer
16893,2,249.47,Repeat Customer
16894,3,1306.96,Repeat Customer
16895,5,1102.9,Repeat Customer
16896,1,103.95,Single Purchase
16897,2,289.78,Repeat Customer
16898,5,885.21,Repeat Customer
16899,8,1695.77,Repeat Customer
16900,3,882.16,Repeat Customer
16901,1,204.26,Single Purchase
16902,1,1706.88,Single Purchase
16903,3,1041.75,Repeat Customer
16904,20,4656.56,Repeat Customer
16905,17,4704.27,Repeat Customer
16906,7,1410.07,Repeat Customer
16907,9,1470.89,Repeat Customer
16908,1,252.59,Single Purchase
16909,1,379.14,Single Purchase
16910,8,1508.96,Repeat Customer
16911,2,255.25,Repeat Customer
16912,15,4460.51,Repeat Customer
16913,3,423.90999999999997,Repeat Customer
16914,1,183.76,Single Purchase
16915,11,1543.18,Repeat Customer
16916,4,896.12,Repeat Customer
16917,2,1851.88,Repeat Customer
16918,16,3206.54,Repeat Customer
16919,24,4909.66,Repeat Customer
16920,1,355.45,Single Purchase
16921,3,409.21,Repeat Customer
16922,1,611.08,Single Purchase
16923,32,13157.130000000001,Repeat Customer
16924,3,829.89,Repeat Customer
16925,1,125.65,Single Purchase
16926,5,1169.61,Repeat Customer
16927,3,543.05,Repeat Customer
16928,26,3798.08,Repeat Customer
16929,7,1295.39,Repeat Customer
16930,3,378.89,Repeat Customer
16931,23,5032.22,Repeat Customer
16932,3,412.55,Repeat Customer
16933,9,3099.3,Repeat Customer
16934,6,2083.14,Repeat Customer
16935,3,530.86,Repeat Customer
16936,2,548.29,Repeat Customer
16937,1,196.25,Single Purchase
16938,9,6995.360000000001,Repeat Customer
16939,3,433.85,Repeat Customer
16940,8,6427.66,Repeat Customer
16941,1,33.0,Single Purchase
16942,9,1904.99,Repeat Customer
16943,3,816.73,Repeat Customer
16944,1,101.36,Single Purchase
16945,33,8548.16,Repeat Customer
16946,5,1222.04,Repeat Customer
16947,4,946.71,Repeat Customer
16948,7,868.77,Repeat Customer
16949,6,1286.27,Repeat Customer
16950,10,3533.77,Repeat Customer
16951,3,1277.75,Repeat Customer
16952,5,795.83,Repeat Customer
16953,1,20.8,Single Purchase
16954,20,6081.88,Repeat Customer
16955,6,1120.31,Repeat Customer
16956,1,308.74,Single Purchase
16957,2,416.64,Repeat Customer
16958,1,778.49,Single Purchase
16959,1,117.35,Single Purchase
16960,8,1988.93,Repeat Customer
16961,3,794.56,Repeat Customer
16962,1,251.04,Single Purchase
16963,1,110.55000000000001,Single Purchase
16964,2,207.85,Repeat Customer
16965,1,192.07,Single Purchase
16966,7,2154.97,Repeat Customer
16967,1,319.02,Single Purchase
16968,2,439.43,Repeat Customer
16969,3,650.41,Repeat Customer
16970,1,71.4,Single Purchase
16971,1,357.21,Single Purchase
16972,2,749.0,Repeat Customer
16973,1,127.0,Single Purchase
16974,2,365.5,Repeat Customer
16975,3,926.12,Repeat Customer
16976,1,251.51999999999998,Single Purchase
16977,4,496.0,Repeat Customer
16978,3,768.88,Repeat Customer
16979,9,2859.7400000000002,Repeat Customer
16980,3,1422.83,Repeat Customer
16982,1,384.06,Single Purchase
16983,11,3490.53,Repeat Customer
16984,9,10350.53,Repeat Customer
16985,23,10923.16,Repeat Customer
16986,11,4888.75,Repeat Customer
16987,11,2499.45,Repeat Customer
16988,2,382.67,Repeat Customer
16989,6,1133.25,Repeat Customer
16990,2,344.0,Repeat Customer
16991,1,1041.21,Single Purchase
16992,13,5476.5,Repeat Customer
16993,2,1950.95,Repeat Customer
16996,9,2123.61,Repeat Customer
16997,3,702.0,Repeat Customer
16998,5,402.0,Repeat Customer
16999,2,484.82,Repeat Customer
17000,2,406.3,Repeat Customer
17001,19,6640.8,Repeat Customer
17002,7,2571.55,Repeat Customer
17003,4,828.21,Repeat Customer
17004,4,2324.36,Repeat Customer
17005,2,622.36,Repeat Customer
17006,8,1635.27,Repeat Customer
17007,7,1120.1,Repeat Customer
17008,1,81.36,Single Purchase
17009,1,242.06,Single Purchase
17010,1,195.36,Single Purchase
17011,3,671.7,Repeat Customer
17012,1,360.61,Single Purchase
17014,3,583.4300000000001,Repeat Customer
17015,3,1838.6100000000001,Repeat Customer
17016,1,552.4,Single Purchase
17017,29,12576.99,Repeat Customer
17018,6,2287.7,Repeat Customer
17019,11,3586.9900000000002,Repeat Customer
17020,2,935.62,Repeat Customer
17021,6,1182.22,Repeat Customer
17022,2,260.0,Repeat Customer
17023,3,800.1800000000001,Repeat Customer
17024,3,95.85,Repeat Customer
17025,5,1349.67,Repeat Customer
17026,3,175.83,Repeat Customer
17027,9,1310.63,Repeat Customer
17028,3,1593.83,Repeat Customer
17029,7,2137.3,Repeat Customer
17030,1,146.87,Single Purchase
17031,6,2773.85,Repeat Customer
17032,5,2896.69,Repeat Customer
17033,4,1332.79,Repeat Customer
17034,5,1276.42,Repeat Customer
17035,4,613.59,Repeat Customer
17036,1,176.9,Single Purchase
17037,1,1267.32,Single Purchase
17038,2,743.17,Repeat Customer
17039,1,1954.99,Single Purchase
17040,2,463.25,Repeat Customer
17041,6,1655.2,Repeat Customer
17042,5,1036.58,Repeat Customer
17043,8,2593.65,Repeat Customer
17044,12,11962.300000000001,Repeat Customer
17045,5,827.6800000000001,Repeat Customer
17046,5,1906.07,Repeat Customer
17047,6,2289.23,Repeat Customer
17048,7,2071.6800000000003,Repeat Customer
17049,19,9942.53,Repeat Customer
17050,11,4648.59,Repeat Customer
17051,4,706.49,Repeat Customer
17052,1,399.09000000000003,Single Purchase
17053,1,498.48,Single Purchase
17054,5,1356.33,Repeat Customer
17055,1,232.85,Single Purchase
17056,1,128.60000000000002,Single Purchase
17057,1,288.79,Single Purchase
17058,3,1179.89,Repeat Customer
17059,9,4864.57,Repeat Customer
17060,1,234.24,Single Purchase
17061,11,5232.2300000000005,Repeat Customer
17062,6,884.71,Repeat Customer
17063,13,3638.53,Repeat Customer
17064,3,855.45,Repeat Customer
17065,2,194.70000000000002,Repeat Customer
17066,1,228.34,Single Purchase
17067,3,454.54,Repeat Customer
17068,47,8980.18,Repeat Customer
17069,14,5517.2300000000005,Repeat Customer
17070,2,437.42,Repeat Customer
17071,13,3793.71,Repeat Customer
17072,1,273.35,Single Purchase
17073,4,1444.84,Repeat Customer
17074,1,203.05,Single Purchase
17075,10,2236.63,Repeat Customer
17076,6,1242.75,Repeat Customer
17077,1,306.0,Single Purchase
17078,2,375.86,Repeat Customer
17079,1,118.80000000000001,Single Purchase
17080,7,957.53,Repeat Customer
17081,6,949.39,Repeat Customer
17082,6,4732.03,Repeat Customer
17083,9,4049.79,Repeat Customer
17084,3,5001.21,Repeat Customer
17085,28,7839.27,Repeat Customer
17086,6,2050.08,Repeat Customer
17087,1,221.53,Single Purchase
17088,4,1991.01,Repeat Customer
17089,1,128.45,Single Purchase
17090,13,3080.1800000000003,Repeat Customer
17091,19,7495.75,Repeat Customer
17092,11,5511.41,Repeat Customer
17093,1,235.88,Single Purchase
17094,2,402.20000000000005,Repeat Customer
17095,7,2572.25,Repeat Customer
17096,11,3697.93,Repeat Customer
17097,9,1143.36,Repeat Customer
17098,3,591.07,Repeat Customer
17099,1,582.17,Single Purchase
17100,2,971.74,Repeat Customer
17101,7,2507.05,Repeat Customer
17102,1,25.5,Single Purchase
17103,1,424.3,Single Purchase
17104,1,474.03000000000003,Single Purchase
17105,2,665.78,Repeat Customer
17106,1,481.58,Single Purchase
17107,10,16052.72,Repeat Customer
17108,1,174.95,Single Purchase
17109,8,1291.71,Repeat Customer
17110,3,499.9,Repeat Customer
17111,2,459.58,Repeat Customer
17112,1,197.57,Single Purchase
17113,6,2305.59,Repeat Customer
17114,8,801.12,Repeat Customer
17115,7,2761.4900000000002,Repeat Customer
17116,1,389.78,Single Purchase
17117,1,116.2,Single Purchase
17118,1,157.02,Single Purchase
17119,2,606.91,Repeat Customer
17120,1,307.46,Single Purchase
17121,1,314.74,Single Purchase
17122,4,570.5,Repeat Customer
17123,3,966.6700000000001,Repeat Customer
17124,1,294.24,Single Purchase
17125,1,230.5,Single Purchase
17126,9,2008.93,Repeat Customer
17127,5,1155.0300000000002,Repeat Customer
17128,1,157.09,Single Purchase
17129,1,31.85,Single Purchase
17131,5,2463.17,Repeat Customer
17132,2,1220.91,Repeat Customer
17133,12,14622.33,Repeat Customer
17134,3,625.3000000000001,Repeat Customer
17135,10,1716.38,Repeat Customer
17136,1,231.68,Single Purchase
17137,6,1099.81,Repeat Customer
17138,7,4417.27,Repeat Customer
17139,25,19566.76,Repeat Customer
17140,1,454.12,Single Purchase
17141,4,727.58,Repeat Customer
17142,4,1275.25,Repeat Customer
17143,2,880.97,Repeat Customer
17144,2,984.57,Repeat Customer
17145,4,3120.91,Repeat Customer
17146,13,5852.64,Repeat Customer
17147,9,3199.95,Repeat Customer
17148,1,124.88,Single Purchase
17149,1,143.10000000000002,Single Purchase
17150,6,1357.95,Repeat Customer
17151,1,231.90000000000003,Single Purchase
17152,4,2016.5,Repeat Customer
17153,1,213.78,Single Purchase
17154,1,329.34,Single Purchase
17155,7,892.46,Repeat Customer
17156,1,591.87,Single Purchase
17157,19,5151.9,Repeat Customer
17158,5,1980.0,Repeat Customer
17159,5,2099.59,Repeat Customer
17160,17,10209.16,Repeat Customer
17161,1,856.01,Single Purchase
17162,10,1715.46,Repeat Customer
17163,4,699.78,Repeat Customer
17164,7,2467.35,Repeat Customer
17165,6,1794.32,Repeat Customer
17166,2,206.34,Repeat Customer
17167,3,867.11,Repeat Customer
17168,1,400.2,Single Purchase
17169,3,1156.73,Repeat Customer
17170,2,178.68,Repeat Customer
17171,2,384.59000000000003,Repeat Customer
17172,3,956.57,Repeat Customer
17173,8,3766.6,Repeat Customer
17174,1,59.9,Single Purchase
17175,4,1443.69,Repeat Customer
17176,3,902.3199999999999,Repeat Customer
17177,1,119.5,Single Purchase
17178,1,432.96,Single Purchase
17179,6,1507.26,Repeat Customer
17180,11,2236.77,Repeat Customer
17181,3,309.85,Repeat Customer
17182,2,321.3,Repeat Customer
17183,6,3347.31,Repeat Customer
17184,2,198.41,Repeat Customer
17185,3,229.46,Repeat Customer
17186,2,144.0,Repeat Customer
17187,2,467.71,Repeat Customer
17188,13,4592.93,Repeat Customer
17189,5,953.63,Repeat Customer
17190,7,1724.73,Repeat Customer
17191,15,4310.34,Repeat Customer
17192,1,75.28,Single Purchase
17193,9,2310.04,Repeat Customer
17194,2,776.66,Repeat Customer
17195,1,562.98,Single Purchase
17196,1,327.75,Single Purchase
17197,1,1013.01,Single Purchase
17198,3,692.22,Repeat Customer
17199,1,135.04000000000002,Single Purchase
17200,4,356.71,Repeat Customer
17201,4,1132.6,Repeat Customer
17202,1,160.65,Single Purchase
17203,10,5564.09,Repeat Customer
17204,9,5504.6900000000005,Repeat Customer
17205,3,999.35,Repeat Customer
17206,1,204.24,Single Purchase
17207,1,291.77,Single Purchase
17208,1,111.15,Single Purchase
17209,3,595.7,Repeat Customer
17210,1,251.72,Single Purchase
17211,13,3773.35,Repeat Customer
17212,3,794.41,Repeat Customer
17213,13,4869.400000000001,Repeat Customer
17214,6,1059.1200000000001,Repeat Customer
17215,1,186.15,Single Purchase
17216,1,63.6,Single Purchase
17217,2,210.1,Repeat Customer
17218,18,3889.39,Repeat Customer
17219,2,259.13,Repeat Customer
17220,21,4451.41,Repeat Customer
17221,5,976.62,Repeat Customer
17222,6,1563.6100000000001,Repeat Customer
17223,3,523.04,Repeat Customer
17224,1,100.86,Single Purchase
17225,1,131.15,Single Purchase
17226,3,895.47,Repeat Customer
17227,12,1878.93,Repeat Customer
17228,13,2820.03,Repeat Customer
17229,2,318.76,Repeat Customer
17230,18,9388.49,Repeat Customer
17231,25,7064.8,Repeat Customer
17232,2,417.77,Repeat Customer
17233,3,560.86,Repeat Customer
17234,1,149.89,Single Purchase
17235,8,1562.98,Repeat Customer
17236,12,1929.26,Repeat Customer
17237,4,994.13,Repeat Customer
17238,32,7331.17,Repeat Customer
17239,4,1189.45,Repeat Customer
17240,1,130.60000000000002,Single Purchase
17241,12,2736.64,Repeat Customer
17242,5,2889.28,Repeat Customer
17243,69,20184.68,Repeat Customer
17244,5,1826.04,Repeat Customer
17245,2,371.63,Repeat Customer
17246,2,38.92,Repeat Customer
17247,1,280.09000000000003,Single Purchase
17248,2,500.54,Repeat Customer
17249,1,68.03,Single Purchase
17250,2,381.97,Repeat Customer
17251,3,798.98,Repeat Customer
17252,2,348.90999999999997,Repeat Customer
17253,1,178.26,Single Purchase
17254,3,469.47999999999996,Repeat Customer
17255,4,781.7,Repeat Customer
17256,5,498.93,Repeat Customer
17257,2,189.78,Repeat Customer
17258,2,417.3,Repeat Customer
17259,6,1452.39,Repeat Customer
17260,1,120.95,Single Purchase
17261,1,221.59,Single Purchase
17262,11,2488.76,Repeat Customer
17263,1,63.44,Single Purchase
17264,1,268.28,Single Purchase
17265,2,550.01,Repeat Customer
17266,5,501.72,Repeat Customer
17267,2,317.2,Repeat Customer
17268,11,1733.8899999999999,Repeat Customer
17269,1,491.81,Single Purchase
17270,2,601.4499999999999,Repeat Customer
17271,1,204.3,Single Purchase
17272,4,2148.63,Repeat Customer
17273,1,141.12,Single Purchase
17274,2,573.22,Repeat Customer
17275,1,114.10000000000001,Single Purchase
17276,1,501.24,Single Purchase
17277,2,1065.3500000000001,Repeat Customer
17278,2,271.24,Repeat Customer
17279,1,187.82999999999998,Single Purchase
17280,1,118.86,Single Purchase
17281,6,797.85,Repeat Customer
17282,5,2308.54,Repeat Customer
17283,1,188.46,Single Purchase
17284,7,2558.6,Repeat Customer
17285,2,400.44,Repeat Customer
17286,3,389.18,Repeat Customer
17287,21,3826.86,Repeat Customer
17288,11,2468.43,Repeat Customer
17289,9,2041.8,Repeat Customer
17290,8,1427.48,Repeat Customer
17291,1,550.8000000000001,Single Purchase
17292,2,271.75,Repeat Customer
17293,17,3750.63,Repeat Customer
17294,2,467.79,Repeat Customer
17295,3,547.0,Repeat Customer
17296,1,338.13,Single Purchase
17297,1,128.18,Single Purchase
17298,5,938.36,Repeat Customer
17299,6,993.23,Repeat Customer
17300,2,393.64,Repeat Customer
17301,2,294.39,Repeat Customer
17302,5,1135.63,Repeat Customer
17303,1,250.04,Single Purchase
17304,1,111.5,Single Purchase
17305,1,2135.46,Single Purchase
17306,21,9782.35,Repeat Customer
17307,11,3999.89,Repeat Customer
17308,2,4511.76,Repeat Customer
17309,3,320.39,Repeat Customer
17310,2,1025.1,Repeat Customer
17311,6,3566.56,Repeat Customer
17312,3,644.3,Repeat Customer
17313,1,2328.84,Single Purchase
17314,17,4904.43,Repeat Customer
17315,41,9559.5,Repeat Customer
17316,1,124.45,Single Purchase
17317,3,2600.34,Repeat Customer
17318,1,157.33,Single Purchase
17319,1,29.1,Single Purchase
17320,6,2444.85,Repeat Customer
17321,6,1665.21,Repeat Customer
17322,5,922.59,Repeat Customer
17323,12,1547.64,Repeat Customer
17324,12,2171.07,Repeat Customer
17325,3,609.5699999999999,Repeat Customer
17326,2,312.35,Repeat Customer
17327,2,152.35,Repeat Customer
17328,1,104.7,Single Purchase
17329,5,998.53,Repeat Customer
17330,4,423.8,Repeat Customer
17331,1,175.2,Single Purchase
17332,5,827.77,Repeat Customer
17333,1,494.25,Single Purchase
17334,3,635.15,Repeat Customer
17335,2,497.04,Repeat Customer
17336,1,81.12,Single Purchase
17337,4,1979.61,Repeat Customer
17338,17,11880.54,Repeat Customer
17339,3,302.36,Repeat Customer
17340,18,19617.95,Repeat Customer
17341,5,1272.21,Repeat Customer
17342,4,1227.54,Repeat Customer
17343,6,1259.94,Repeat Customer
17344,2,457.36,Repeat Customer
17345,10,1586.63,Repeat Customer
17346,26,4991.41,Repeat Customer
17347,1,228.96,Single Purchase
17348,9,2430.99,Repeat Customer
17349,5,772.41,Repeat Customer
17350,7,1893.701,Repeat Customer
17351,12,1964.38,Repeat Customer
17352,1,36.25,Single Purchase
17353,4,3242.0,Repeat Customer
17354,4,3133.96,Repeat Customer
17355,1,273.31,Single Purchase
17356,5,946.47,Repeat Customer
17357,2,384.39,Repeat Customer
17358,5,861.01,Repeat Customer
17359,2,284.46,Repeat Customer
17360,6,1200.51,Repeat Customer
17361,5,871.79,Repeat Customer
17362,7,1024.04,Repeat Customer
17363,3,920.46,Repeat Customer
17364,28,11972.92,Repeat Customer
17365,15,8179.45,Repeat Customer
17366,2,1077.24,Repeat Customer
17367,1,167.55,Single Purchase
17368,14,2758.29,Repeat Customer
17369,1,979.2,Single Purchase
17370,4,446.18,Repeat Customer
17371,6,651.37,Repeat Customer
17372,27,4316.46,Repeat Customer
17373,7,1167.5,Repeat Customer
17374,3,727.11,Repeat Customer
17375,4,660.55,Repeat Customer
17376,4,453.64,Repeat Customer
17377,78,17639.23,Repeat Customer
17378,1,10.95,Single Purchase
17379,1,389.72,Single Purchase
17380,3,645.0,Repeat Customer
17381,38,36398.65,Repeat Customer
17382,8,902.28,Repeat Customer
17383,2,304.09000000000003,Repeat Customer
17384,3,507.55,Repeat Customer
17385,1,256.11,Single Purchase
17386,7,2812.77,Repeat Customer
17387,2,746.81,Repeat Customer
17388,11,2675.37,Repeat Customer
17389,61,57215.33,Repeat Customer
17390,1,149.29999999999998,Single Purchase
17391,2,508.8,Repeat Customer
17392,3,579.92,Repeat Customer
17393,2,381.15,Repeat Customer
17394,1,203.86999999999998,Single Purchase
17395,1,97.5,Single Purchase
17396,13,8391.6,Repeat Customer
17397,3,1198.28,Repeat Customer
17398,3,653.38,Repeat Customer
17400,8,4623.28,Repeat Customer
17401,1,114.85,Single Purchase
17402,22,4600.5599999999995,Repeat Customer
17403,2,382.87,Repeat Customer
17404,21,47638.12,Repeat Customer
17405,3,1031.41,Repeat Customer
17406,13,4186.95,Repeat Customer
17407,1,552.9,Single Purchase
17408,3,316.09000000000003,Repeat Customer
17409,10,7793.51,Repeat Customer
17410,5,1214.72,Repeat Customer
17411,5,1425.38,Repeat Customer
17412,16,4220.22,Repeat Customer
17413,2,560.14,Repeat Customer
17414,6,2249.52,Repeat Customer
17415,1,507.84,Single Purchase
17416,22,17298.45,Repeat Customer
17417,1,164.18,Single Purchase
17418,3,670.0600000000001,Repeat Customer
17419,18,6126.25,Repeat Customer
17420,6,953.58,Repeat Customer
17421,3,1059.41,Repeat Customer
17422,11,3594.76,Repeat Customer
17423,3,1118.95,Repeat Customer
17425,2,759.17,Repeat Customer
17426,13,8077.77,Repeat Customer
17427,1,100.8,Single Purchase
17428,45,31466.760000000002,Repeat Customer
17429,5,1357.46,Repeat Customer
17430,4,622.57,Repeat Customer
17431,1,403.3,Single Purchase
17432,9,1728.99,Repeat Customer
17433,2,569.96,Repeat Customer
17434,7,2373.82,Repeat Customer
17435,1,331.35,Single Purchase
17436,5,534.0600000000001,Repeat Customer
17437,1,369.68,Single Purchase
17438,5,1422.77,Repeat Customer
17439,1,325.74,Single Purchase
17440,4,323.58,Repeat Customer
17441,1,293.35,Single Purchase
17442,15,4620.3,Repeat Customer
17443,1,534.24,Single Purchase
17444,2,2389.1,Repeat Customer
17446,2,120.89999999999999,Repeat Customer
17447,2,541.53,Repeat Customer
17448,41,14448.67,Repeat Customer
17449,13,4865.15,Repeat Customer
17450,51,244784.25,Repeat Customer
17451,7,1721.4,Repeat Customer
17453,2,486.72,Repeat Customer
17454,10,1547.94,Repeat Customer
17455,1,131.7,Single Purchase
17456,2,975.5600000000001,Repeat Customer
17457,14,5984.81,Repeat Customer
17458,2,529.58,Repeat Customer
17459,2,657.3,Repeat Customer
17460,16,2157.9700000000003,Repeat Customer
17461,3,735.82,Repeat Customer
17462,2,675.69,Repeat Customer
17463,7,2535.26,Repeat Customer
17464,3,907.14,Repeat Customer
17465,7,2542.79,Repeat Customer
17466,2,763.28,Repeat Customer
17467,1,102.6,Single Purchase
17468,3,194.8,Repeat Customer
17469,17,5051.25,Repeat Customer
17470,11,2626.47,Repeat Customer
17471,1,321.65000000000003,Single Purchase
17472,4,922.35,Repeat Customer
17473,2,607.0,Repeat Customer
17474,1,1047.0,Single Purchase
17475,1,194.37,Single Purchase
17476,2,489.86,Repeat Customer
17477,2,1144.3,Repeat Customer
17478,2,1272.8000000000002,Repeat Customer
17479,1,389.26,Single Purchase
17480,2,882.23,Repeat Customer
17481,4,1255.59,Repeat Customer
17482,2,775.64,Repeat Customer
17483,4,591.73,Repeat Customer
17484,2,209.57,Repeat Customer
17486,1,396.87,Single Purchase
17487,1,160.55,Single Purchase
17488,1,336.5,Single Purchase
17489,2,376.64,Repeat Customer
17490,9,2750.5,Repeat Customer
17491,17,5653.67,Repeat Customer
17492,3,1122.42,Repeat Customer
17493,1,100.91,Single Purchase
17494,1,54.7,Single Purchase
17495,3,806.72,Repeat Customer
17496,4,1412.89,Repeat Customer
17497,2,287.25,Repeat Customer
17498,1,272.21999999999997,Single Purchase
17499,2,1341.3899999999999,Repeat Customer
17500,3,1138.0,Repeat Customer
17501,2,288.6,Repeat Customer
17502,4,689.1,Repeat Customer
17503,2,558.96,Repeat Customer
17504,18,9490.17,Repeat Customer
17505,5,2435.48,Repeat Customer
17506,1,302.2,Single Purchase
17507,2,605.58,Repeat Customer
17508,8,4579.23,Repeat Customer
17509,8,6083.64,Repeat Customer
17510,2,514.56,Repeat Customer
17511,60,172132.87,Repeat Customer
17512,18,5467.820000000001,Repeat Customer
17513,3,1158.8,Repeat Customer
17514,2,522.0,Repeat Customer
17515,9,1602.51,Repeat Customer
17516,6,947.5,Repeat Customer
17517,1,153.94,Single Purchase
17518,2,329.42,Repeat Customer
17519,15,4774.17,Repeat Customer
17520,1,546.81,Single Purchase
17521,5,1278.06,Repeat Customer
17522,5,1066.15,Repeat Customer
17523,4,652.74,Repeat Customer
17524,3,539.14,Repeat Customer
17525,3,1161.9,Repeat Customer
17526,12,3939.24,Repeat Customer
17527,4,939.37,Repeat Customer
17528,8,3628.5,Repeat Customer
17529,2,1240.25,Repeat Customer
17530,12,2787.1,Repeat Customer
17531,3,1266.82,Repeat Customer
17532,1,65.34,Single Purchase
17533,1,34.8,Single Purchase
17534,5,1668.83,Repeat Customer
17535,1,164.4,Single Purchase
17536,3,364.83,Repeat Customer
17537,2,887.6700000000001,Repeat Customer
17538,1,98.42,Single Purchase
17539,3,1161.84,Repeat Customer
17540,6,1590.6000000000001,Repeat Customer
17541,1,119.86,Single Purchase
17542,3,340.85,Repeat Customer
17543,1,120.05,Single Purchase
17544,3,944.82,Repeat Customer
17545,6,1409.86,Repeat Customer
17547,2,727.85,Repeat Customer
17548,4,731.26,Repeat Customer
17549,2,148.86,Repeat Customer
17550,9,2506.64,Repeat Customer
17551,1,290.34,Single Purchase
17552,12,2786.77,Repeat Customer
17553,4,3757.6,Repeat Customer
17554,5,1952.45,Repeat Customer
17555,5,1045.74,Repeat Customer
17556,2,300.67,Repeat Customer
17557,4,575.46,Repeat Customer
17558,1,259.17,Single Purchase
17559,1,167.62,Single Purchase
17560,8,1895.8,Repeat Customer
17561,4,703.02,Repeat Customer
17562,7,1122.38,Repeat Customer
17563,2,392.38,Repeat Customer
17564,3,454.01,Repeat Customer
17565,1,131.83,Single Purchase
17566,2,869.77,Repeat Customer
17567,9,4838.08,Repeat Customer
17568,1,374.45,Single Purchase
17569,1,344.14,Single Purchase
17571,5,1629.66,Repeat Customer
17572,10,652.21,Repeat Customer
17573,3,380.6,Repeat Customer
17574,1,185.65,Single Purchase
17575,1,171.7,Single Purchase
17576,41,8705.6,Repeat Customer
17577,2,348.75,Repeat Customer
17578,7,1047.33,Repeat Customer
17579,4,753.28,Repeat Customer
17580,5,538.07,Repeat Customer
17581,43,17951.170000000002,Repeat Customer
17582,5,1446.95,Repeat Customer
17583,1,135.95,Single Purchase
17584,6,5309.42,Repeat Customer
17585,7,2064.71,Repeat Customer
17586,1,167.4,Single Purchase
17587,1,173.76,Single Purchase
17588,7,2939.55,Repeat Customer
17589,18,13806.27,Repeat Customer
17590,3,1466.77,Repeat Customer
17591,8,2339.32,Repeat Customer
17592,1,148.3,Single Purchase
17593,11,8092.32,Repeat Customer
17594,4,2497.88,Repeat Customer
17595,2,386.69,Repeat Customer
17596,13,4491.46,Repeat Customer
17597,5,3484.09,Repeat Customer
17598,1,409.98,Single Purchase
17599,1,52.05,Single Purchase
17600,1,161.67000000000002,Single Purchase
17601,2,412.65999999999997,Repeat Customer
17602,14,7354.43,Repeat Customer
17603,4,1788.38,Repeat Customer
17604,6,942.38,Repeat Customer
17605,1,160.75,Single Purchase
17606,1,87.30000000000001,Single Purchase
17607,1,333.81,Single Purchase
17608,4,488.06,Repeat Customer
17609,11,1875.36,Repeat Customer
17610,5,1511.94,Repeat Customer
17611,28,8287.53,Repeat Customer
17612,18,5394.86,Repeat Customer
17613,14,4544.55,Repeat Customer
17614,1,386.32,Single Purchase
17615,6,721.8000000000001,Repeat Customer
17616,4,734.4,Repeat Customer
17617,1,385.19,Single Purchase
17618,11,4001.64,Repeat Customer
17619,1,214.37,Single Purchase
17620,1,81.44,Single Purchase
17621,6,3175.12,Repeat Customer
17622,2,1130.21,Repeat Customer
17623,7,2365.77,Repeat Customer
17624,4,1568.63,Repeat Customer
17625,8,5978.9,Repeat Customer
17626,1,254.0,Single Purchase
17627,1,296.36,Single Purchase
17628,1,75.75,Single Purchase
17629,10,2455.52,Repeat Customer
17630,2,503.6,Repeat Customer
17631,7,998.49,Repeat Customer
17633,7,2057.39,Repeat Customer
17634,9,2358.59,Repeat Customer
17635,3,1265.58,Repeat Customer
17636,1,285.56,Single Purchase
17637,2,547.0600000000001,Repeat Customer
17638,2,842.4000000000001,Repeat Customer
