invoice_no,invoice_date,customer_id
555353,2011-06-02 13:22:00,16928
555356,2011-06-02 13:29:00,16672
555359,2011-06-02 14:04:00,18135
555363,2011-06-02 14:15:00,14453
555367,2011-06-02 14:28:00,17900
555368,2011-06-02 14:30:00,13437
555381,2011-06-02 14:38:00,17900
555382,2011-06-02 14:46:00,17133
555383,2011-06-02 15:13:00,12517
555385,2011-06-02 15:22:00,15658
555388,2011-06-02 15:48:00,17719
555389,2011-06-02 16:26:00,14543
555392,2011-06-02 16:59:00,14221
555393,2011-06-02 17:00:00,14221
555394,2011-06-02 17:03:00,12971
555395,2011-06-02 17:04:00,12971
555396,2011-06-02 17:23:00,16529
555399,2011-06-02 17:41:00,15555
555400,2011-06-02 17:50:00,14088
555401,2011-06-02 17:51:00,14088
555403,2011-06-02 18:06:00,12676
555405,2011-06-02 19:17:00,17531
555406,2011-06-02 19:50:00,17231
555407,2011-06-03 07:48:00,12775
555408,2011-06-03 08:54:00,13294
555410,2011-06-03 09:30:00,16239
555412,2011-06-03 09:46:00,13069
555413,2011-06-03 09:50:00,17994
555414,2011-06-03 10:06:00,16230
555415,2011-06-03 10:08:00,14500
555416,2011-06-03 10:15:00,14408
555417,2011-06-03 10:17:00,12601
555418,2011-06-03 10:19:00,15498
555419,2011-06-03 10:20:00,15498
555420,2011-06-03 10:29:00,13458
555422,2011-06-03 10:37:00,12779
555470,2011-06-03 11:33:00,12455
555471,2011-06-03 11:42:00,16117
555472,2011-06-03 11:46:00,16701
555473,2011-06-03 11:59:00,14700
555476,2011-06-03 12:17:00,16593
555477,2011-06-03 12:26:00,12359
555478,2011-06-03 12:28:00,13777
555479,2011-06-03 12:35:00,15189
555485,2011-06-03 12:39:00,17722
555486,2011-06-03 13:05:00,13248
555488,2011-06-03 13:43:00,16942
555489,2011-06-03 13:48:00,17949
555490,2011-06-03 13:50:00,17949
555491,2011-06-03 14:10:00,16525
555492,2011-06-03 14:24:00,16967
555493,2011-06-03 14:26:00,13695
555494,2011-06-03 14:33:00,15737
555495,2011-06-03 14:42:00,17068
555496,2011-06-03 14:44:00,15405
555497,2011-06-03 15:03:00,16659
555498,2011-06-03 15:07:00,13885
555499,2011-06-03 15:31:00,15812
555500,2011-06-03 15:32:00,15508
555501,2011-06-03 15:37:00,15508
555504,2011-06-03 15:43:00,15508
555507,2011-06-03 16:39:00,16186
555508,2011-06-03 16:45:00,16880
555509,2011-06-03 17:07:00,13435
555511,2011-06-05 10:12:00,17708
555512,2011-06-05 10:37:00,18198
555513,2011-06-05 10:38:00,12980
555514,2011-06-05 10:41:00,17071
555515,2011-06-05 10:47:00,17690
555516,2011-06-05 10:50:00,17706
555517,2011-06-05 10:54:00,13131
555518,2011-06-05 10:58:00,14891
555519,2011-06-05 11:02:00,16682
555520,2011-06-05 11:14:00,15038
555521,2011-06-05 11:21:00,13576
555522,2011-06-05 11:29:00,15796
555523,2011-06-05 11:36:00,12468
555524,2011-06-05 11:37:00,16923
555525,2011-06-05 11:40:00,14709
555526,2011-06-05 11:42:00,14364
555527,2011-06-05 11:44:00,14364
555528,2011-06-05 11:44:00,15694
555530,2011-06-05 11:46:00,16923
555531,2011-06-05 11:53:00,12678
555533,2011-06-05 12:12:00,15722
555534,2011-06-05 12:12:00,14682
555535,2011-06-05 12:16:00,16458
555536,2011-06-05 12:28:00,17675
555537,2011-06-05 12:37:00,15453
555538,2011-06-05 12:39:00,14512
555539,2011-06-05 12:44:00,14472
555540,2011-06-05 12:48:00,13668
555541,2011-06-05 12:51:00,16883
555542,2011-06-05 12:51:00,15108
555543,2011-06-05 12:59:00,13089
555544,2011-06-05 13:05:00,14621
555545,2011-06-05 13:08:00,17735
555546,2011-06-05 13:09:00,17735
555547,2011-06-05 13:13:00,12681
555548,2011-06-05 13:16:00,17811
555549,2011-06-05 13:24:00,13637
555550,2011-06-05 13:29:00,15245
555551,2011-06-05 13:32:00,14696
555552,2011-06-05 13:44:00,13610
555553,2011-06-05 13:45:00,12662
555554,2011-06-05 13:46:00,13742
555555,2011-06-05 13:48:00,16963
555556,2011-06-05 14:04:00,15704
555557,2011-06-05 14:06:00,13682
555558,2011-06-05 14:06:00,14159
555559,2011-06-05 14:18:00,13862
555560,2011-06-05 14:20:00,17346
555561,2011-06-05 14:38:00,16654
555562,2011-06-05 14:45:00,17841
555564,2011-06-05 15:01:00,15005
555565,2011-06-05 15:06:00,15298
555566,2011-06-05 15:19:00,14659
555567,2011-06-05 15:25:00,17050
555568,2011-06-05 15:25:00,17589
555569,2011-06-05 15:29:00,12727
555570,2011-06-05 15:36:00,15152
555571,2011-06-05 15:36:00,15462
555572,2011-06-05 15:37:00,12449
555573,2011-06-05 15:46:00,15349
555574,2011-06-05 15:46:00,12417
555575,2011-06-05 15:47:00,14466
555576,2011-06-05 15:52:00,13410
555577,2011-06-05 15:53:00,15301
555578,2011-06-05 15:54:00,15301
555579,2011-06-05 16:02:00,13983
555580,2011-06-05 16:05:00,13983
555581,2011-06-06 08:04:00,13865
555582,2011-06-06 09:01:00,14312
555583,2011-06-06 09:03:00,13534
555584,2011-06-06 09:04:00,16906
555585,2011-06-06 09:12:00,16029
555586,2011-06-06 09:12:00,14232
555587,2011-06-06 09:13:00,15687
555588,2011-06-06 09:16:00,16849
555589,2011-06-06 09:36:00,12802
555590,2011-06-06 09:39:00,17690
555591,2011-06-06 09:59:00,15073
555592,2011-06-06 10:04:00,14215
555593,2011-06-06 10:06:00,16298
555594,2011-06-06 10:09:00,13880
555601,2011-06-06 11:22:00,15852
555602,2011-06-06 11:26:00,16235
555603,2011-06-06 11:36:00,16209
555604,2011-06-06 11:37:00,16612
555620,2011-06-06 11:46:00,12748
555626,2011-06-06 11:55:00,16103
555627,2011-06-06 11:57:00,15805
555628,2011-06-06 11:59:00,15260
555630,2011-06-06 12:04:00,14732
555631,2011-06-06 12:06:00,18118
555632,2011-06-06 12:16:00,13798
555633,2011-06-06 12:22:00,14534
555634,2011-06-06 12:29:00,13319
555635,2011-06-06 12:29:00,13319
555637,2011-06-06 12:47:00,12535
555638,2011-06-06 12:51:00,15150
555640,2011-06-06 13:06:00,14475
555642,2011-06-06 13:18:00,18248
555644,2011-06-06 13:24:00,16520
555645,2011-06-06 13:31:00,18016
555646,2011-06-06 13:32:00,14135
555647,2011-06-06 13:43:00,12957
555648,2011-06-06 13:46:00,14623
555649,2011-06-06 13:47:00,15386
555650,2011-06-06 13:48:00,14156
555651,2011-06-06 14:02:00,17361
555653,2011-06-06 14:12:00,17673
555654,2011-06-06 14:13:00,18236
555691,2011-06-06 14:31:00,12843
555695,2011-06-06 14:32:00,16168
555701,2011-06-06 14:34:00,14498
555702,2011-06-06 14:35:00,14201
555703,2011-06-06 15:06:00,15379
555704,2011-06-06 15:06:00,14944
555705,2011-06-06 15:24:00,14713
555719,2011-06-06 15:31:00,12609
555720,2011-06-06 15:46:00,16611
555724,2011-06-06 16:22:00,15737
555725,2011-06-06 16:23:00,15737
555726,2011-06-06 16:23:00,12540
555728,2011-06-06 16:41:00,17252
555731,2011-06-07 07:49:00,16655
555732,2011-06-07 08:19:00,14542
555733,2011-06-07 08:21:00,16839
555734,2011-06-07 08:21:00,17696
555735,2011-06-07 08:54:00,13327
555736,2011-06-07 09:13:00,17730
555737,2011-06-07 09:19:00,16153
555738,2011-06-07 09:44:00,16825
555739,2011-06-07 09:49:00,12380
555740,2011-06-07 09:51:00,18226
555741,2011-06-07 10:05:00,16817
555742,2011-06-07 10:34:00,16949
555743,2011-06-07 10:42:00,12868
555744,2011-06-07 10:44:00,18072
555745,2011-06-07 10:46:00,14462
555746,2011-06-07 10:55:00,14606
555751,2011-06-07 11:07:00,16462
555759,2011-06-07 11:10:00,13220
555798,2011-06-07 11:32:00,16422
555808,2011-06-07 11:39:00,14867
555810,2011-06-07 11:39:00,17091
555813,2011-06-07 11:40:00,13643
555815,2011-06-07 11:47:00,13089
555816,2011-06-07 11:49:00,13089
555817,2011-06-07 11:51:00,17091
555818,2011-06-07 11:59:00,13784
555819,2011-06-07 12:00:00,15073
555820,2011-06-07 12:01:00,16133
555829,2011-06-07 12:18:00,13330
555832,2011-06-07 12:19:00,15969
555834,2011-06-07 12:31:00,12891
555835,2011-06-07 12:34:00,14525
555836,2011-06-07 12:36:00,13098
555839,2011-06-07 12:39:00,13283
555840,2011-06-07 12:46:00,15805
555841,2011-06-07 12:47:00,14583
555842,2011-06-07 12:54:00,17874
555843,2011-06-07 13:00:00,12584
555844,2011-06-07 13:10:00,14711
555845,2011-06-07 13:19:00,17015
555846,2011-06-07 13:21:00,14180
555847,2011-06-07 13:27:00,14880
555848,2011-06-07 13:31:00,16081
555849,2011-06-07 13:33:00,13266
555850,2011-06-07 13:35:00,16550
555851,2011-06-07 13:37:00,13050
555852,2011-06-07 13:38:00,17429
555853,2011-06-07 13:44:00,14375
555854,2011-06-07 13:47:00,12748
555855,2011-06-07 13:56:00,15311
555856,2011-06-07 14:02:00,17124
555857,2011-06-07 14:03:00,16393
555858,2011-06-07 14:12:00,14911
555859,2011-06-07 14:22:00,17987
555861,2011-06-07 14:27:00,12990
555862,2011-06-07 14:28:00,12757
555863,2011-06-07 14:28:00,17026
555865,2011-06-07 14:30:00,14530
555866,2011-06-07 14:38:00,16841
555870,2011-06-07 15:03:00,17707
555871,2011-06-07 15:04:00,18073
555872,2011-06-07 15:04:00,13395
555875,2011-06-07 15:17:00,12748
555876,2011-06-07 15:28:00,15799
555884,2011-06-07 15:44:00,17389
555896,2011-06-07 16:04:00,15640
555916,2011-06-07 16:16:00,14958
555917,2011-06-07 16:21:00,17854
555918,2011-06-07 16:21:00,16098
555920,2011-06-07 16:35:00,18102
555921,2011-06-07 16:42:00,15449
555928,2011-06-08 08:02:00,12383
555929,2011-06-08 08:12:00,16525
555930,2011-06-08 08:26:00,14745
555931,2011-06-08 08:31:00,17828
555932,2011-06-08 08:46:00,14217
555933,2011-06-08 08:49:00,12567
555934,2011-06-08 08:51:00,15061
555936,2011-06-08 09:16:00,12567
555937,2011-06-08 09:39:00,12683
555938,2011-06-08 09:58:00,14257
555939,2011-06-08 09:58:00,17659
555940,2011-06-08 10:10:00,14191
555941,2011-06-08 10:10:00,12726
555942,2011-06-08 10:14:00,15743
555943,2011-06-08 10:15:00,13520
555944,2011-06-08 10:36:00,16955
555945,2011-06-08 10:36:00,17409
555946,2011-06-08 10:43:00,17238
555947,2011-06-08 10:45:00,14911
555948,2011-06-08 10:49:00,13752
555949,2011-06-08 10:50:00,16626
555950,2011-06-08 10:51:00,17966
555979,2011-06-08 11:18:00,15039
556009,2011-06-08 11:37:00,18221
556010,2011-06-08 11:43:00,17414
556016,2011-06-08 11:54:00,18092
556017,2011-06-08 11:56:00,15382
556018,2011-06-08 11:57:00,15382
556019,2011-06-08 12:02:00,18092
556020,2011-06-08 12:03:00,13571
556021,2011-06-08 12:03:00,12921
556022,2011-06-08 12:04:00,12921
556023,2011-06-08 12:21:00,14527
556024,2011-06-08 12:21:00,12808
556032,2011-06-08 12:35:00,15159
556034,2011-06-08 12:36:00,16672
556035,2011-06-08 12:36:00,15159
556036,2011-06-08 12:37:00,15159
556038,2011-06-08 12:38:00,13184
556039,2011-06-08 12:40:00,13001
556040,2011-06-08 12:42:00,14622
556041,2011-06-08 12:44:00,17954
556042,2011-06-08 12:44:00,14367
556043,2011-06-08 12:49:00,14078
556044,2011-06-08 12:50:00,15764
556045,2011-06-08 12:54:00,15764
556047,2011-06-08 12:57:00,12901
556048,2011-06-08 13:00:00,15609
556049,2011-06-08 13:00:00,16013
556050,2011-06-08 13:04:00,14367
556051,2011-06-08 13:09:00,13742
556052,2011-06-08 13:14:00,13742
556053,2011-06-08 13:15:00,15400
556054,2011-06-08 13:26:00,14561
556055,2011-06-08 13:33:00,14477
556056,2011-06-08 13:35:00,17841
556058,2011-06-08 13:54:00,13985
556059,2011-06-08 13:56:00,13630
556060,2011-06-08 14:03:00,14911
556062,2011-06-08 14:06:00,15189
556063,2011-06-08 14:09:00,14587
556064,2011-06-08 14:20:00,13777
556065,2011-06-08 14:29:00,14829
556066,2011-06-08 14:32:00,16872
556067,2011-06-08 14:35:00,12748
556068,2011-06-08 14:39:00,12748
556070,2011-06-08 14:51:00,17873
556071,2011-06-08 14:52:00,15974
556072,2011-06-08 14:57:00,16126
556073,2011-06-08 15:05:00,16358
556079,2011-06-08 15:18:00,18229
556084,2011-06-08 15:23:00,17491
556097,2011-06-08 15:31:00,15809
556098,2011-06-08 15:36:00,16832
556099,2011-06-08 15:38:00,13162
556100,2011-06-08 16:00:00,15238
556102,2011-06-08 16:15:00,13115
556103,2011-06-08 16:18:00,16011
556104,2011-06-08 16:34:00,13875
556105,2011-06-08 16:39:00,13466
556106,2011-06-08 16:54:00,14056
556107,2011-06-08 17:09:00,17360
556109,2011-06-09 07:53:00,13741
556110,2011-06-09 08:45:00,13856
556111,2011-06-09 09:16:00,13004
556112,2011-06-09 09:28:00,13265
556113,2011-06-09 09:32:00,13510
556114,2011-06-09 09:36:00,12569
556115,2011-06-09 09:39:00,15241
556116,2011-06-09 09:44:00,15214
556118,2011-06-09 09:54:00,13811
556119,2011-06-09 10:05:00,12594
556120,2011-06-09 10:06:00,16722
556121,2011-06-09 10:09:00,15855
556125,2011-06-09 10:20:00,12947
556126,2011-06-09 10:23:00,14911
556127,2011-06-09 10:23:00,12406
556128,2011-06-09 10:31:00,13038
556129,2011-06-09 10:46:00,14060
556130,2011-06-09 10:48:00,15738
556139,2011-06-09 11:05:00,14231
556179,2011-06-09 11:27:00,13756
556181,2011-06-09 11:32:00,15407
556182,2011-06-09 11:35:00,16892
556183,2011-06-09 11:37:00,13134
556184,2011-06-09 11:39:00,16592
556185,2011-06-09 11:40:00,16592
556186,2011-06-09 11:46:00,14241
556187,2011-06-09 11:49:00,15296
556189,2011-06-09 11:57:00,15615
556190,2011-06-09 12:01:00,15780
556191,2011-06-09 12:02:00,14501
556192,2011-06-09 12:02:00,15615
556193,2011-06-09 12:04:00,14132
556194,2011-06-09 12:20:00,12483
556195,2011-06-09 12:21:00,16745
556196,2011-06-09 12:27:00,18065
556197,2011-06-09 12:27:00,18065
556198,2011-06-09 12:30:00,14963
556199,2011-06-09 12:40:00,16170
556201,2011-06-09 13:01:00,12347
556202,2011-06-09 13:08:00,14606
556203,2011-06-09 13:09:00,12399
556204,2011-06-09 13:16:00,17169
556205,2011-06-09 13:37:00,15827
556206,2011-06-09 13:46:00,14911
556207,2011-06-09 13:50:00,17372
556208,2011-06-09 13:51:00,14040
556214,2011-06-09 14:14:00,14913
556216,2011-06-09 14:15:00,15252
556218,2011-06-09 14:18:00,17731
556219,2011-06-09 14:19:00,17731
556222,2011-06-09 14:23:00,17522
556228,2011-06-09 14:26:00,13538
556229,2011-06-09 14:43:00,12839
556230,2011-06-09 14:45:00,17402
556234,2011-06-09 15:27:00,17961
556235,2011-06-09 15:29:00,12778
556236,2011-06-09 15:34:00,16818
556238,2011-06-09 15:35:00,13397
556239,2011-06-09 15:48:00,15712
556240,2011-06-09 15:55:00,18041
556241,2011-06-09 16:04:00,12597
556244,2011-06-09 16:08:00,15867
556245,2011-06-09 16:10:00,17841
556246,2011-06-09 16:16:00,16113
556247,2011-06-09 16:16:00,15058
556248,2011-06-09 16:33:00,15681
556249,2011-06-09 16:34:00,15681
556252,2011-06-09 16:44:00,16779
556253,2011-06-09 16:55:00,17652
556254,2011-06-09 16:57:00,13213
556255,2011-06-09 17:27:00,18102
556256,2011-06-09 17:37:00,14309
556257,2011-06-09 17:47:00,17576
556258,2011-06-09 17:48:00,12694
556259,2011-06-09 17:53:00,12721
556263,2011-06-09 18:41:00,13969
556264,2011-06-09 18:42:00,16107
556266,2011-06-09 19:26:00,13900
556267,2011-06-09 19:33:00,13694
556271,2011-06-09 19:40:00,17483
556279,2011-06-09 19:55:00,14562
556280,2011-06-09 20:03:00,14584
556282,2011-06-10 08:24:00,15679
556283,2011-06-10 08:50:00,15628
556284,2011-06-10 08:54:00,17115
556285,2011-06-10 09:10:00,13686
556288,2011-06-10 09:23:00,13426
556290,2011-06-10 09:23:00,17088
556296,2011-06-10 09:44:00,15114
556298,2011-06-10 10:05:00,16581
556302,2011-06-10 10:24:00,15267
556303,2011-06-10 10:26:00,17064
556304,2011-06-10 10:29:00,12840
556305,2011-06-10 10:38:00,12643
556318,2011-06-10 10:49:00,16767
556323,2011-06-10 10:59:00,17819
556325,2011-06-10 11:20:00,17234
556329,2011-06-10 11:28:00,14573
556330,2011-06-10 11:29:00,17797
556341,2011-06-10 11:36:00,16614
556365,2011-06-10 11:44:00,16370
556386,2011-06-10 11:49:00,16668
556397,2011-06-10 11:52:00,16029
556408,2011-06-10 11:54:00,13533
556413,2011-06-10 12:01:00,16005
556415,2011-06-10 12:19:00,12409
556416,2011-06-10 12:19:00,15527
556417,2011-06-10 12:24:00,14543
556419,2011-06-10 12:30:00,15411
556425,2011-06-10 12:51:00,14178
556426,2011-06-10 13:18:00,16729
556432,2011-06-10 13:59:00,16184
556434,2011-06-10 14:06:00,14895
556435,2011-06-10 14:08:00,14895
556437,2011-06-10 14:31:00,14077
556439,2011-06-10 14:46:00,18061
556440,2011-06-10 14:51:00,14401
556441,2011-06-10 15:07:00,14415
556442,2011-06-10 15:22:00,15098
556443,2011-06-10 15:28:00,12712
556444,2011-06-10 15:28:00,15098
556446,2011-06-10 15:33:00,15098
556447,2011-06-10 15:37:00,15632
556454,2011-06-10 16:37:00,12947
556455,2011-06-10 16:46:00,15856
556456,2011-06-10 16:47:00,12748
556460,2011-06-12 09:56:00,14276
556461,2011-06-12 10:15:00,13798
556462,2011-06-12 10:46:00,14450
556463,2011-06-12 10:47:00,12583
556464,2011-06-12 10:53:00,18281
556465,2011-06-12 11:04:00,14984
556466,2011-06-12 11:07:00,15465
556467,2011-06-12 11:17:00,13232
556468,2011-06-12 11:26:00,14878
556469,2011-06-12 11:37:00,12516
556470,2011-06-12 11:41:00,15291
556471,2011-06-12 11:47:00,16466
556472,2011-06-12 11:48:00,16633
556473,2011-06-12 12:00:00,17265
556474,2011-06-12 12:01:00,16007
556475,2011-06-12 12:03:00,18109
556476,2011-06-12 12:08:00,17175
556477,2011-06-12 12:20:00,12841
556478,2011-06-12 12:34:00,13069
556479,2011-06-12 12:50:00,16983
556480,2011-06-12 12:55:00,13617
556481,2011-06-12 13:00:00,16115
556482,2011-06-12 13:04:00,17242
556483,2011-06-12 13:12:00,14823
556484,2011-06-12 13:17:00,16938
556485,2011-06-12 13:21:00,17211
556486,2011-06-12 13:22:00,17422
556487,2011-06-12 13:51:00,17289
556488,2011-06-12 13:52:00,16018
556489,2011-06-12 13:59:00,14704
556490,2011-06-12 14:08:00,13078
556491,2011-06-12 14:15:00,16794
556492,2011-06-12 14:48:00,15939
556494,2011-06-12 14:57:00,17802
556495,2011-06-12 15:14:00,18069
556496,2011-06-12 15:20:00,14397
556497,2011-06-12 15:31:00,15271
556498,2011-06-12 15:57:00,17961
556500,2011-06-13 07:58:00,13468
556501,2011-06-13 08:40:00,16700
556502,2011-06-13 08:43:00,13761
556503,2011-06-13 08:44:00,13517
556504,2011-06-13 08:47:00,13936
556505,2011-06-13 09:43:00,17381
556506,2011-06-13 09:44:00,17381
556507,2011-06-13 09:55:00,12567
556508,2011-06-13 10:10:00,16342
556509,2011-06-13 10:33:00,12708
556510,2011-06-13 10:36:00,14911
556512,2011-06-13 10:44:00,14688
556517,2011-06-13 10:52:00,12481
556519,2011-06-13 10:54:00,16794
556520,2011-06-13 11:10:00,14177
556521,2011-06-13 11:15:00,14573
556523,2011-06-13 11:24:00,16938
556526,2011-06-13 11:33:00,12732
556527,2011-06-13 11:33:00,16205
556528,2011-06-13 11:36:00,13269
556529,2011-06-13 11:41:00,12714
556531,2011-06-13 11:49:00,15491
556533,2011-06-13 12:05:00,15625
556534,2011-06-13 12:19:00,15036
556536,2011-06-13 12:36:00,17795
556537,2011-06-13 12:38:00,17725
556538,2011-06-13 12:42:00,15845
556539,2011-06-13 12:44:00,13589
556540,2011-06-13 12:51:00,13552
556541,2011-06-13 12:52:00,13552
556542,2011-06-13 12:52:00,14719
556571,2011-06-13 13:13:00,13018
556572,2011-06-13 13:25:00,15311
556573,2011-06-13 13:32:00,14667
556574,2011-06-13 13:41:00,16209
556575,2011-06-13 13:44:00,17027
556576,2011-06-13 13:55:00,14606
556577,2011-06-13 14:12:00,17579
556578,2011-06-13 14:13:00,12472
556579,2011-06-13 14:16:00,15069
556580,2011-06-13 14:20:00,17719
556596,2011-06-13 14:29:00,17349
556629,2011-06-13 14:55:00,14841
556630,2011-06-13 14:59:00,13999
556631,2011-06-13 14:59:00,13080
556632,2011-06-13 15:09:00,16987
556641,2011-06-13 15:44:00,13663
556642,2011-06-13 15:47:00,17236
556667,2011-06-13 16:25:00,15838
556670,2011-06-13 16:29:00,15838
556671,2011-06-13 16:33:00,17841
556672,2011-06-13 17:08:00,13742
556680,2011-06-14 08:03:00,13971
556681,2011-06-14 09:41:00,12826
556682,2011-06-14 09:42:00,15358
556683,2011-06-14 09:43:00,15358
556684,2011-06-14 09:57:00,12901
556685,2011-06-14 10:00:00,14503
556714,2011-06-14 10:49:00,14680
556718,2011-06-14 11:02:00,16013
556719,2011-06-14 11:21:00,17428
556720,2011-06-14 11:22:00,17428
556721,2011-06-14 11:23:00,15218
556722,2011-06-14 11:23:00,17428
556723,2011-06-14 11:25:00,18102
556724,2011-06-14 11:26:00,16745
556725,2011-06-14 11:28:00,18102
556726,2011-06-14 11:31:00,18102
556727,2011-06-14 11:33:00,17675
556728,2011-06-14 11:36:00,15719
556731,2011-06-14 11:41:00,18283
556732,2011-06-14 11:47:00,15039
556733,2011-06-14 11:53:00,16919
556734,2011-06-14 12:00:00,13476
556740,2011-06-14 12:06:00,17346
556746,2011-06-14 12:08:00,17644
556751,2011-06-14 12:09:00,15251
556767,2011-06-14 12:17:00,18073
556768,2011-06-14 12:21:00,17243
556776,2011-06-14 12:24:00,14730
556777,2011-06-14 12:31:00,14426
556778,2011-06-14 12:41:00,16712
556779,2011-06-14 12:45:00,16774
556780,2011-06-14 12:46:00,14524
556781,2011-06-14 12:47:00,13384
556782,2011-06-14 13:04:00,14871
556783,2011-06-14 13:15:00,13408
556784,2011-06-14 13:15:00,14461
556785,2011-06-14 13:17:00,13408
556786,2011-06-14 13:18:00,13408
556788,2011-06-14 13:40:00,15129
556789,2011-06-14 13:40:00,15129
556790,2011-06-14 13:48:00,15656
556791,2011-06-14 13:51:00,16928
556792,2011-06-14 13:52:00,17043
556794,2011-06-14 14:06:00,13720
556795,2011-06-14 14:29:00,15912
556797,2011-06-14 14:49:00,17101
556804,2011-06-14 15:14:00,15125
556805,2011-06-14 15:15:00,15125
556806,2011-06-14 15:16:00,15125
556808,2011-06-14 15:45:00,17749
556809,2011-06-14 16:48:00,17179
556811,2011-06-14 16:52:00,14997
556814,2011-06-15 08:34:00,14852
556815,2011-06-15 08:36:00,14852
556816,2011-06-15 09:01:00,12437
556817,2011-06-15 09:33:00,14609
556819,2011-06-15 10:21:00,12682
556820,2011-06-15 10:22:00,12682
556822,2011-06-15 10:22:00,17155
556827,2011-06-15 10:29:00,15134
556828,2011-06-15 10:39:00,17284
556829,2011-06-15 10:51:00,12809
556830,2011-06-15 11:01:00,15874
556831,2011-06-15 11:27:00,13631
556842,2011-06-15 11:29:00,13631
556845,2011-06-15 11:30:00,17511
556876,2011-06-15 11:56:00,16241
556878,2011-06-15 12:01:00,15574
556879,2011-06-15 12:07:00,16461
556881,2011-06-15 12:15:00,17389
556882,2011-06-15 12:21:00,14395
556883,2011-06-15 12:24:00,13343
556885,2011-06-15 12:32:00,18073
556886,2011-06-15 12:34:00,12624
556887,2011-06-15 12:36:00,14606
556889,2011-06-15 12:39:00,16644
556890,2011-06-15 12:48:00,17581
556891,2011-06-15 12:48:00,17581
556892,2011-06-15 12:50:00,17581
556903,2011-06-15 12:55:00,14527
556905,2011-06-15 13:05:00,16904
556906,2011-06-15 13:07:00,12843
556908,2011-06-15 13:23:00,18165
556909,2011-06-15 13:23:00,17536
556910,2011-06-15 13:25:00,12748
556912,2011-06-15 13:26:00,15005
556913,2011-06-15 13:26:00,16523
556914,2011-06-15 13:34:00,12877
556915,2011-06-15 13:35:00,15036
556916,2011-06-15 13:35:00,16898
556917,2011-06-15 13:37:00,12415
556918,2011-06-15 13:37:00,12415
556921,2011-06-15 13:50:00,16038
556922,2011-06-15 13:56:00,12748
556926,2011-06-15 14:26:00,16324
556927,2011-06-15 14:47:00,14156
556928,2011-06-15 14:48:00,14156
556929,2011-06-15 15:12:00,15611
556931,2011-06-15 15:35:00,15864
556935,2011-06-15 15:57:00,17651
556937,2011-06-15 16:05:00,17716
556942,2011-06-15 16:42:00,14222
556953,2011-06-16 08:16:00,14911
556954,2011-06-16 08:38:00,15585
556956,2011-06-16 09:04:00,13694
556958,2011-06-16 09:15:00,17490
556959,2011-06-16 09:17:00,16739
556960,2011-06-16 09:28:00,14844
556961,2011-06-16 09:34:00,16276
556964,2011-06-16 09:46:00,16145
556965,2011-06-16 09:49:00,15129
556967,2011-06-16 10:04:00,17193
556968,2011-06-16 10:09:00,12980
556969,2011-06-16 10:11:00,16257
556970,2011-06-16 10:18:00,13082
556971,2011-06-16 10:19:00,13082
556972,2011-06-16 10:23:00,17193
556977,2011-06-16 10:42:00,17446
556998,2011-06-16 10:48:00,16672
557002,2011-06-16 10:49:00,16672
557005,2011-06-16 11:24:00,13700
557006,2011-06-16 11:29:00,14282
557007,2011-06-16 11:30:00,12484
557008,2011-06-16 11:38:00,16729
557009,2011-06-16 11:38:00,14321
557010,2011-06-16 11:48:00,14289
557011,2011-06-16 11:50:00,16279
557012,2011-06-16 11:51:00,18241
557013,2011-06-16 12:05:00,15044
557014,2011-06-16 12:10:00,12971
557015,2011-06-16 12:11:00,14735
557016,2011-06-16 12:29:00,16942
557017,2011-06-16 12:29:00,13199
557018,2011-06-16 12:36:00,14285
557019,2011-06-16 12:45:00,15907
557020,2011-06-16 12:51:00,13246
557021,2011-06-16 12:55:00,17642
557023,2011-06-16 13:04:00,16225
557026,2011-06-16 13:14:00,16571
557027,2011-06-16 13:24:00,12816
557032,2011-06-16 13:46:00,16011
557033,2011-06-16 13:48:00,13826
557034,2011-06-16 13:50:00,13627
557038,2011-06-16 13:57:00,14037
557039,2011-06-16 13:57:00,16814
557040,2011-06-16 14:22:00,14243
557041,2011-06-16 14:24:00,13575
557042,2011-06-16 14:26:00,13004
557055,2011-06-16 14:45:00,12621
557056,2011-06-16 14:46:00,12621
557057,2011-06-16 14:46:00,16843
557058,2011-06-16 14:47:00,16843
557063,2011-06-16 15:01:00,17368
557064,2011-06-16 15:07:00,13263
557065,2011-06-16 15:08:00,17157
557066,2011-06-16 15:10:00,17463
557067,2011-06-16 15:12:00,13098
557068,2011-06-16 15:17:00,13263
557069,2011-06-16 15:22:00,12562
557070,2011-06-16 15:28:00,14755
557089,2011-06-16 15:36:00,13576
557092,2011-06-16 15:39:00,12908
557100,2011-06-16 15:47:00,16027
557103,2011-06-16 15:49:00,16852
557109,2011-06-16 16:06:00,15694
557110,2011-06-16 16:26:00,17865
557113,2011-06-16 16:39:00,16266
557114,2011-06-16 16:43:00,13951
557115,2011-06-16 16:47:00,14107
557116,2011-06-16 16:57:00,15219
557117,2011-06-16 17:04:00,14849
557118,2011-06-16 17:05:00,14849
557119,2011-06-16 17:08:00,17416
557120,2011-06-16 17:12:00,15669
557121,2011-06-16 17:35:00,14062
557122,2011-06-16 17:37:00,16558
557123,2011-06-16 17:56:00,15555
557124,2011-06-16 18:19:00,16359
557125,2011-06-16 18:40:00,17450
557126,2011-06-16 19:21:00,18168
