customer_id,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score,Segment
17134,2011-08-25 09:53:00,3,625.3,105,2,3,2,7,Other
17135,2011-11-23 16:48:00,10,1716.38,15,4,4,3,11,High-Value
17136,2010-02-15 13:13:00,1,231.68,661,1,1,1,3,At-Risk
17137,2010-10-19 14:51:00,6,1099.81,415,1,3,3,7,At-Risk
17138,2011-03-09 11:54:00,7,4417.27,274,2,4,4,10,High-Value
17139,2011-11-24 10:12:00,25,19566.76,14,4,4,4,12,High-Value
17140,2011-04-06 13:33:00,1,454.12,246,2,1,2,5,Other
17141,2010-10-17 14:54:00,4,727.58,417,1,3,2,6,At-Risk
17142,2011-04-14 18:22:00,4,1275.25,238,2,3,3,8,Other
17143,2010-10-18 15:27:00,2,880.97,416,1,2,3,6,At-Risk
17144,2011-12-08 17:57:00,2,984.57,0,4,2,3,9,High-Value
17145,2010-07-15 09:02:00,4,3120.91,511,1,3,4,8,At-Risk
17146,2011-08-26 12:44:00,13,5852.64,104,2,4,4,10,High-Value
17147,2011-11-17 12:32:00,9,3199.95,21,4,4,4,12,High-Value
17148,2011-10-19 09:59:00,1,124.88,50,3,1,1,5,One-Time
17149,2010-09-14 14:56:00,1,143.1,450,1,1,1,3,At-Risk
17150,2010-11-28 11:27:00,6,1357.95,375,2,3,3,8,Other
17151,2009-12-04 14:56:00,1,231.9,734,1,1,1,3,At-Risk
17152,2011-05-29 12:19:00,4,2016.5,193,2,3,3,8,Other
17153,2011-11-15 13:42:00,1,213.78,23,4,1,1,6,One-Time
17154,2011-09-25 13:42:00,1,329.34,74,3,1,1,5,One-Time
17155,2011-11-22 12:38:00,7,892.46,16,4,4,3,11,High-Value
17156,2010-08-05 11:30:00,1,591.87,490,1,1,2,4,At-Risk
17157,2011-12-02 09:10:00,19,5151.9,6,4,4,4,12,High-Value
17158,2011-11-07 15:15:00,5,1980.0,31,3,3,3,9,High-Value
17159,2011-11-18 10:52:00,5,2099.59,20,4,3,3,10,High-Value
17160,2011-11-08 14:05:00,17,10209.16,30,3,4,4,11,High-Value
17161,2010-09-21 16:44:00,1,856.01,443,1,1,2,4,At-Risk
17162,2011-11-11 11:34:00,10,1715.46,27,3,4,3,10,High-Value
17163,2011-11-18 08:57:00,4,699.78,20,4,3,2,9,High-Value
17164,2011-11-07 09:14:00,7,2467.35,31,3,4,4,11,High-Value
17165,2011-02-28 16:39:00,6,1794.32,283,2,3,3,8,Other
17166,2011-11-01 09:46:00,2,206.34,37,3,2,1,6,Other
17167,2010-11-25 10:05:00,3,867.11,378,2,3,3,8,Other
17168,2010-07-29 12:33:00,1,400.2,497,1,1,2,4,At-Risk
17169,2011-10-13 10:25:00,3,1156.73,56,3,3,3,9,High-Value
17170,2010-11-30 15:55:00,2,178.68,373,2,2,1,5,Other
17171,2011-02-23 16:37:00,2,384.59,288,2,2,2,6,Other
17172,2011-09-22 09:36:00,3,956.57,77,3,3,3,9,High-Value
17173,2011-12-04 14:40:00,8,3766.6,4,4,4,4,12,High-Value
17174,2011-05-06 11:47:00,1,59.9,216,2,1,1,4,One-Time
17175,2011-10-26 15:31:00,4,1443.69,43,3,3,3,9,High-Value
17176,2011-05-22 12:41:00,3,902.32,200,2,3,3,8,Other
17177,2010-07-22 14:53:00,1,119.5,504,1,1,1,3,At-Risk
17178,2009-12-08 16:20:00,1,432.96,730,1,1,2,4,At-Risk
17179,2011-06-14 16:48:00,6,1507.26,177,2,3,3,8,Other
17180,2011-10-14 15:46:00,11,2236.77,55,3,4,3,10,High-Value
17181,2011-10-13 14:48:00,3,309.85,56,3,3,1,7,Loyal
17182,2010-10-13 10:09:00,2,321.3,421,1,2,1,4,At-Risk
17183,2011-12-02 10:07:00,6,3347.31,6,4,3,4,11,High-Value
17184,2010-05-19 14:24:00,2,198.41,568,1,2,1,4,At-Risk
17185,2010-04-27 12:15:00,3,229.46,590,1,3,1,5,At-Risk
17186,2011-10-24 10:20:00,2,144.0,45,3,2,1,6,Other
17187,2011-04-27 12:39:00,2,467.71,225,2,2,2,6,Other
17188,2011-11-28 13:53:00,13,4592.93,10,4,4,4,12,High-Value
17189,2011-08-25 19:39:00,5,953.63,105,2,3,3,8,Other
17190,2011-10-12 11:33:00,7,1724.73,57,3,4,3,10,High-Value
17191,2011-11-11 16:58:00,15,4310.34,27,3,4,4,11,High-Value
17192,2010-06-21 16:07:00,1,75.28,535,1,1,1,3,At-Risk
17193,2011-11-04 12:47:00,9,2310.04,34,3,4,4,11,High-Value
17194,2010-12-14 12:06:00,2,776.66,359,2,2,2,6,Other
17195,2010-02-22 13:05:00,1,562.98,654,1,1,2,4,At-Risk
17196,2010-10-08 11:31:00,1,327.75,426,1,1,1,3,At-Risk
17197,2011-11-10 10:32:00,1,1013.01,28,3,1,3,7,Other
17198,2011-11-16 10:39:00,3,692.22,22,4,3,2,9,High-Value
17199,2010-05-06 13:53:00,1,135.04,581,1,1,1,3,At-Risk
17200,2010-11-17 13:04:00,4,356.71,386,1,3,2,6,At-Risk
17201,2011-10-17 11:55:00,4,1132.6,52,3,3,3,9,High-Value
17202,2010-10-15 11:25:00,1,160.65,419,1,1,1,3,At-Risk
17203,2011-11-04 12:27:00,10,5564.09,34,3,4,4,11,High-Value
17204,2011-06-17 14:46:00,9,5504.69,174,2,4,4,10,High-Value
17205,2011-10-17 12:46:00,3,999.35,52,3,3,3,9,High-Value
17206,2011-10-17 13:25:00,1,204.24,52,3,1,1,5,One-Time
17207,2010-02-25 19:08:00,1,291.77,651,1,1,1,3,At-Risk
17208,2010-11-09 12:50:00,1,111.15,394,1,1,1,3,At-Risk
17209,2010-02-28 16:01:00,3,595.7,648,1,3,2,6,At-Risk
17210,2010-11-12 12:15:00,1,251.72,391,1,1,1,3,At-Risk
17211,2011-11-13 12:03:00,13,3773.35,25,3,4,4,11,High-Value
17212,2011-03-31 19:42:00,3,794.41,252,2,3,2,7,Other
17213,2011-10-30 14:53:00,13,4869.4,39,3,4,4,11,High-Value
17214,2011-10-10 13:17:00,6,1059.12,59,3,3,3,9,High-Value
17215,2010-09-01 13:39:00,1,186.15,463,1,1,1,3,At-Risk
17216,2010-06-03 13:03:00,1,63.6,553,1,1,1,3,At-Risk
17217,2011-04-19 17:19:00,2,210.1,233,2,2,1,5,Other
17218,2011-12-05 13:52:00,18,3889.39,3,4,4,4,12,High-Value
17219,2011-11-08 11:25:00,2,259.13,30,3,2,1,6,Other
17220,2011-11-15 13:47:00,21,4451.41,23,4,4,4,12,High-Value
17221,2011-12-02 13:35:00,5,976.62,6,4,3,3,10,High-Value
17222,2011-10-05 13:58:00,6,1563.61,64,3,3,3,9,High-Value
17223,2011-02-02 15:57:00,3,523.04,309,2,3,2,7,Other
17224,2010-07-26 13:30:00,1,100.86,500,1,1,1,3,At-Risk
17225,2010-05-07 11:38:00,1,131.15,580,1,1,1,3,At-Risk
17226,2011-02-04 11:52:00,3,895.47,307,2,3,3,8,Other
17227,2011-11-21 10:51:00,12,1878.93,17,4,4,3,11,High-Value
17228,2011-11-24 10:24:00,13,2820.03,14,4,4,4,12,High-Value
17229,2011-09-04 13:56:00,2,318.76,95,2,2,1,5,Other
17230,2011-03-20 16:12:00,18,9388.49,263,2,4,4,10,High-Value
17231,2011-11-27 15:18:00,25,7064.8,11,4,4,4,12,High-Value
17232,2011-12-07 12:21:00,2,417.77,1,4,2,2,8,Other
17233,2011-11-04 14:06:00,3,560.86,34,3,3,2,8,Loyal
17234,2011-06-10 11:20:00,1,149.89,181,2,1,1,4,One-Time
17235,2011-11-14 15:51:00,8,1562.98,24,4,4,3,11,High-Value
17236,2011-11-27 12:00:00,12,1929.26,11,4,4,3,11,High-Value
17237,2011-11-28 15:02:00,4,994.13,10,4,3,3,10,High-Value
17238,2011-12-07 11:35:00,32,7331.17,1,4,4,4,12,High-Value
17239,2011-01-31 09:41:00,4,1189.45,311,2,3,3,8,Other
17240,2010-04-22 15:44:00,1,130.6,595,1,1,1,3,At-Risk
17241,2010-11-19 13:01:00,12,2736.64,384,1,4,4,9,High-Value
17242,2011-08-23 14:55:00,5,2889.28,107,2,3,4,9,High-Value
17243,2011-12-08 13:26:00,69,20184.68,0,4,4,4,12,High-Value
17244,2011-10-17 15:19:00,5,1826.04,52,3,3,3,9,High-Value
17245,2011-05-19 10:43:00,2,371.63,203,2,2,2,6,Other
17246,2010-06-11 12:36:00,2,38.92,545,1,2,1,4,At-Risk
17247,2011-11-24 15:21:00,1,280.09,14,4,1,1,6,One-Time
17248,2011-08-11 13:34:00,2,500.54,119,2,2,2,6,Other
17249,2010-10-07 11:33:00,1,68.03,427,1,1,1,3,At-Risk
17250,2011-12-06 12:15:00,2,381.97,2,4,2,2,8,Other
17251,2010-12-12 11:06:00,3,798.98,361,2,3,2,7,Other
17252,2011-08-15 09:45:00,2,348.91,115,2,2,2,6,Other
17253,2011-11-21 12:59:00,1,178.26,17,4,1,1,6,One-Time
17254,2011-12-05 12:46:00,3,469.48,3,4,3,2,9,High-Value
17255,2011-10-30 12:18:00,4,781.7,39,3,3,2,8,Loyal
17256,2011-08-24 13:30:00,5,498.93,106,2,3,2,7,Other
17257,2010-09-29 12:51:00,2,189.78,435,1,2,1,4,At-Risk
17258,2010-11-08 12:37:00,2,417.3,395,1,2,2,5,At-Risk
17259,2011-07-14 15:01:00,6,1452.39,147,2,3,3,8,Other
17260,2010-10-24 13:21:00,1,120.95,410,1,1,1,3,At-Risk
17261,2010-07-18 11:49:00,1,221.59,508,1,1,1,3,At-Risk
17262,2011-10-18 12:56:00,11,2488.76,51,3,4,4,11,High-Value
17263,2011-05-15 14:32:00,1,63.44,207,2,1,1,4,One-Time
17264,2010-10-11 12:52:00,1,268.28,423,1,1,1,3,At-Risk
17265,2011-07-24 10:49:00,2,550.01,137,2,2,2,6,Other
17266,2011-12-07 14:12:00,5,501.72,1,4,3,2,9,High-Value
17267,2011-08-04 17:22:00,2,317.2,126,2,2,1,5,Other
17268,2011-08-24 10:06:00,11,1733.89,106,2,4,3,9,High-Value
17269,2010-11-19 11:12:00,1,491.81,384,1,1,2,4,At-Risk
17270,2010-08-27 14:09:00,2,601.45,468,1,2,2,5,At-Risk
17271,2009-12-03 13:49:00,1,204.3,735,1,1,1,3,At-Risk
17272,2011-10-28 16:37:00,4,2148.63,41,3,3,3,9,High-Value
17273,2010-10-11 15:57:00,1,141.12,423,1,1,1,3,At-Risk
17274,2011-11-04 13:16:00,2,573.22,34,3,2,2,7,Other
17275,2010-11-21 13:26:00,1,114.1,382,1,1,1,3,At-Risk
17276,2010-11-02 16:20:00,1,501.24,401,1,1,2,4,At-Risk
17277,2011-04-26 12:47:00,2,1065.35,226,2,2,3,7,Other
17278,2011-04-12 13:10:00,2,271.24,240,2,2,1,5,Other
17279,2011-10-13 11:58:00,1,187.83,56,3,1,1,5,One-Time
17280,2010-09-27 16:46:00,1,118.86,437,1,1,1,3,At-Risk
17281,2010-11-30 18:05:00,6,797.85,373,2,3,2,7,Other
17282,2011-08-01 14:29:00,5,2308.54,129,2,3,4,9,High-Value
17283,2010-11-26 11:53:00,1,188.46,377,2,1,1,4,One-Time
17284,2011-10-10 14:38:00,7,2558.6,59,3,4,4,11,High-Value
17285,2010-03-21 13:38:00,2,400.44,627,1,2,2,5,At-Risk
17286,2011-11-18 12:47:00,3,389.18,20,4,3,2,9,High-Value
17287,2011-11-13 13:27:00,21,3826.86,25,3,4,4,11,High-Value
17288,2011-11-30 16:09:00,11,2468.43,8,4,4,4,12,High-Value
17289,2011-11-08 12:01:00,9,2041.8,30,3,4,3,10,High-Value
17290,2011-12-06 12:38:00,8,1427.48,2,4,4,3,11,High-Value
17291,2011-02-04 13:04:00,1,550.8,307,2,1,2,5,Other
17292,2010-08-24 17:14:00,2,271.75,471,1,2,1,4,At-Risk
17293,2011-12-01 14:37:00,17,3750.63,7,4,4,4,12,High-Value
17294,2010-02-08 16:12:00,2,467.79,668,1,2,2,5,At-Risk
17295,2011-11-11 10:49:00,3,547.0,27,3,3,2,8,Loyal
17296,2009-12-09 14:01:00,1,338.13,729,1,1,1,3,At-Risk
17297,2011-11-22 14:43:00,1,128.18,16,4,1,1,6,One-Time
17298,2011-08-30 16:43:00,5,938.36,100,2,3,3,8,Other
17299,2011-11-28 12:01:00,6,993.23,10,4,3,3,10,High-Value
17300,2010-11-14 10:56:00,2,393.64,389,1,2,2,5,At-Risk
17301,2011-11-18 13:43:00,2,294.39,20,4,2,1,7,Other
17302,2011-11-25 09:36:00,5,1135.63,13,4,3,3,10,High-Value
17303,2010-12-13 13:32:00,1,250.04,360,2,1,1,4,One-Time
17304,2010-06-23 16:23:00,1,111.5,533,1,1,1,3,At-Risk
17305,2010-03-01 12:47:00,1,2135.46,647,1,1,3,5,At-Risk
17306,2011-11-29 12:14:00,21,9782.35,9,4,4,4,12,High-Value
17307,2010-11-09 13:40:00,11,3999.89,394,1,4,4,9,High-Value
17308,2010-11-11 13:19:00,2,4511.76,392,1,2,4,7,At-Risk
17309,2011-09-05 15:20:00,3,320.39,94,3,3,1,7,Loyal
17310,2010-11-17 16:00:00,2,1025.1,386,1,2,3,6,At-Risk
17311,2011-09-22 14:11:00,6,3566.56,77,3,3,4,10,High-Value
17312,2011-07-24 11:52:00,3,644.3,137,2,3,2,7,Other
17313,2011-11-08 15:45:00,1,2328.84,30,3,1,4,8,Other
17314,2011-11-15 09:41:00,17,4904.43,23,4,4,4,12,High-Value
17315,2011-12-08 12:15:00,41,9559.5,0,4,4,4,12,High-Value
17316,2010-10-15 14:35:00,1,124.45,419,1,1,1,3,At-Risk
17317,2011-10-24 17:19:00,3,2600.34,45,3,3,4,10,High-Value
17318,2009-12-14 13:11:00,1,157.33,724,1,1,1,3,At-Risk
17319,2010-02-08 15:47:00,1,29.1,668,1,1,1,3,At-Risk
17320,2011-08-31 13:31:00,6,2444.85,99,2,3,4,9,High-Value
17321,2011-12-01 13:41:00,6,1665.21,7,4,3,3,10,High-Value
17322,2010-11-28 14:41:00,5,922.59,375,2,3,3,8,Other
17323,2011-11-24 17:29:00,12,1547.64,14,4,4,3,11,High-Value
17324,2011-11-22 10:34:00,12,2171.07,16,4,4,3,11,High-Value
17325,2011-03-04 13:09:00,3,609.57,279,2,3,2,7,Other
17326,2010-10-27 15:38:00,2,312.35,407,1,2,1,4,At-Risk
17327,2010-10-26 09:54:00,2,152.35,408,1,2,1,4,At-Risk
17328,2010-02-04 17:11:00,1,104.7,672,1,1,1,3,At-Risk
17329,2011-11-25 14:24:00,5,998.53,13,4,3,3,10,High-Value
17330,2011-11-17 08:56:00,4,423.8,21,4,3,2,9,High-Value
17331,2011-08-08 11:55:00,1,175.2,122,2,1,1,4,One-Time
17332,2010-06-29 16:10:00,5,827.77,527,1,3,2,6,At-Risk
17333,2011-09-15 10:11:00,1,494.25,84,3,1,2,6,Other
17334,2011-02-10 14:59:00,3,635.15,301,2,3,2,7,Other
17335,2010-11-21 10:17:00,2,497.04,382,1,2,2,5,At-Risk
17336,2010-08-24 15:37:00,1,81.12,471,1,1,1,3,At-Risk
17337,2011-07-11 14:55:00,4,1979.61,150,2,3,3,8,Other
17338,2011-11-22 14:23:00,17,11880.54,16,4,4,4,12,High-Value
17339,2011-09-06 13:29:00,3,302.36,93,3,3,1,7,Loyal
17340,2011-11-10 10:45:00,18,19617.95,28,3,4,4,11,High-Value
17341,2011-07-06 12:33:00,5,1272.21,155,2,3,3,8,Other
17342,2010-11-25 11:07:00,4,1227.54,378,2,3,3,8,Other
17343,2010-12-19 15:07:00,6,1259.94,354,2,3,3,8,Other
17344,2011-10-24 12:56:00,2,457.36,45,3,2,2,7,Other
17345,2011-11-24 15:02:00,10,1586.63,14,4,4,3,11,High-Value
17346,2011-12-06 12:18:00,26,4991.41,2,4,4,4,12,High-Value
17347,2011-09-14 13:12:00,1,228.96,85,3,1,1,5,One-Time
17348,2011-11-25 11:25:00,9,2430.99,13,4,4,4,12,High-Value
17349,2011-06-13 14:29:00,5,772.41,178,2,3,2,7,Other
17350,2011-12-01 15:47:00,7,1893.7,7,4,4,3,11,High-Value
17351,2011-11-03 18:45:00,12,1964.38,35,3,4,3,10,High-Value
17352,2010-01-12 16:13:00,1,36.25,695,1,1,1,3,At-Risk
17353,2011-08-02 17:19:00,4,3242.0,128,2,3,4,9,High-Value
17354,2011-10-20 10:34:00,4,3133.96,49,3,3,4,10,High-Value
17355,2010-11-18 13:18:00,1,273.31,385,1,1,1,3,At-Risk
17356,2011-02-01 11:07:00,5,946.47,310,2,3,3,8,Other
17357,2011-11-15 16:30:00,2,384.39,23,4,2,2,8,Other
17358,2011-02-09 16:57:00,5,861.01,302,2,3,3,8,Other
17359,2011-11-28 14:37:00,2,284.46,10,4,2,1,7,Other
17360,2011-11-22 13:11:00,6,1200.51,16,4,3,3,10,High-Value
17361,2011-10-21 15:43:00,5,871.79,48,3,3,3,9,High-Value
17362,2011-04-14 14:43:00,7,1024.04,238,2,4,3,9,High-Value
17363,2010-11-09 17:11:00,3,920.46,394,1,3,3,7,At-Risk
17364,2011-12-09 09:00:00,28,11972.92,-1,4,4,4,12,High-Value
17365,2011-11-27 12:13:00,15,8179.45,11,4,4,4,12,High-Value
17366,2010-10-03 16:04:00,2,1077.24,431,1,2,3,6,At-Risk
17367,2011-04-15 14:21:00,1,167.55,237,2,1,1,4,One-Time
17368,2011-11-16 15:26:00,14,2758.29,22,4,4,4,12,High-Value
17369,2010-09-10 09:49:00,1,979.2,454,1,1,3,5,At-Risk
17370,2011-09-28 10:14:00,4,446.18,71,3,3,2,8,Loyal
17371,2011-11-22 13:30:00,6,651.37,16,4,3,2,9,High-Value
17372,2011-10-30 11:37:00,27,4316.46,39,3,4,4,11,High-Value
17373,2011-10-30 15:28:00,7,1167.5,39,3,4,3,10,High-Value
17374,2011-05-05 09:05:00,3,727.11,217,2,3,2,7,Other
17375,2011-05-24 15:45:00,4,660.55,198,2,3,2,7,Other
17376,2011-09-30 12:36:00,4,453.64,69,3,3,2,8,Loyal
17377,2011-11-16 11:17:00,78,17639.23,22,4,4,4,12,High-Value
17378,2010-11-30 18:46:00,1,10.95,373,2,1,1,4,One-Time
17379,2011-11-28 13:56:00,1,389.72,10,4,1,2,7,Other
17380,2010-10-01 16:42:00,3,645.0,433,1,3,2,6,At-Risk
17381,2011-12-01 11:59:00,38,36398.65,7,4,4,4,12,High-Value
17382,2011-10-05 13:05:00,8,902.28,64,3,4,3,10,High-Value
17383,2011-12-05 17:36:00,2,304.09,3,4,2,1,7,Other
17384,2011-11-20 15:48:00,3,507.55,18,4,3,2,9,High-Value
17385,2011-11-25 11:02:00,1,256.11,13,4,1,1,6,One-Time
17386,2011-12-02 11:28:00,7,2812.77,6,4,4,4,12,High-Value
17387,2011-11-20 11:00:00,2,746.81,18,4,2,2,8,Other
17388,2011-09-23 10:31:00,11,2675.37,76,3,4,4,11,High-Value
17389,2011-12-09 09:38:00,61,57215.33,-1,4,4,4,12,High-Value
17390,2010-10-15 11:29:00,1,149.3,419,1,1,1,3,At-Risk
17391,2011-06-29 09:58:00,2,508.8,162,2,2,2,6,Other
17392,2011-02-06 12:48:00,3,579.92,305,2,3,2,7,Other
17393,2010-10-25 11:10:00,2,381.15,409,1,2,2,5,At-Risk
17394,2011-05-04 13:22:00,1,203.87,218,2,1,1,4,One-Time
17395,2010-07-19 15:34:00,1,97.5,507,1,1,1,3,At-Risk
17396,2011-10-31 14:12:00,13,8391.6,38,3,4,4,11,High-Value
17397,2011-11-17 14:08:00,3,1198.28,21,4,3,3,10,High-Value
17398,2011-08-17 09:48:00,3,653.38,113,2,3,2,7,Other
17400,2011-08-05 15:38:00,8,4623.28,125,2,4,4,10,High-Value
17401,2010-06-16 16:54:00,1,114.85,540,1,1,1,3,At-Risk
17402,2011-12-05 10:15:00,22,4600.56,3,4,4,4,12,High-Value
17403,2011-11-03 15:18:00,2,382.87,35,3,2,2,7,Other
17404,2011-12-05 16:26:00,21,47638.12,3,4,4,4,12,High-Value
17405,2011-12-08 17:12:00,3,1031.41,0,4,3,3,10,High-Value
17406,2011-01-10 15:07:00,13,4186.95,332,2,4,4,10,High-Value
17407,2010-10-24 11:57:00,1,552.9,410,1,1,2,4,At-Risk
17408,2011-06-29 12:53:00,3,316.09,162,2,3,1,6,Other
17409,2011-06-08 10:36:00,10,7793.51,183,2,4,4,10,High-Value
17410,2011-11-23 15:46:00,5,1214.72,15,4,3,3,10,High-Value
17411,2011-11-27 14:25:00,5,1425.38,11,4,3,3,10,High-Value
17412,2011-12-07 11:36:00,16,4220.22,1,4,4,4,12,High-Value
17413,2010-10-31 12:33:00,2,560.14,403,1,2,2,5,At-Risk
17414,2011-10-27 12:13:00,6,2249.52,42,3,3,4,10,High-Value
17415,2011-09-21 12:50:00,1,507.84,78,3,1,2,6,Other
17416,2011-11-10 12:47:00,22,17298.45,28,3,4,4,11,High-Value
17417,2010-06-09 10:00:00,1,164.18,547,1,1,1,3,At-Risk
17418,2011-10-28 13:00:00,3,670.06,41,3,3,2,8,Loyal
17419,2011-11-28 13:47:00,18,6126.25,10,4,4,4,12,High-Value
17420,2011-10-20 14:52:00,6,953.58,49,3,3,3,9,High-Value
17421,2010-11-18 16:57:00,3,1059.41,385,1,3,3,7,At-Risk
17422,2011-11-23 13:27:00,11,3594.76,15,4,4,4,12,High-Value
17423,2011-10-24 13:36:00,3,1118.95,45,3,3,3,9,High-Value
17425,2011-11-20 15:30:00,2,759.17,18,4,2,2,8,Other
17426,2011-12-01 18:07:00,13,8077.77,7,4,4,4,12,High-Value
17427,2011-09-29 11:29:00,1,100.8,70,3,1,1,5,One-Time
17428,2011-12-09 09:45:00,45,31466.76,-1,4,4,4,12,High-Value
17429,2011-08-03 13:22:00,5,1357.46,127,2,3,3,8,Other
17430,2011-11-07 09:24:00,4,622.57,31,3,3,2,8,Loyal
17431,2011-01-30 14:36:00,1,403.3,312,2,1,2,5,Other
17432,2011-11-21 17:33:00,9,1728.99,17,4,4,3,11,High-Value
17433,2011-09-12 14:24:00,2,569.96,87,3,2,2,7,Other
17434,2011-12-07 13:16:00,7,2373.82,1,4,4,4,12,High-Value
17435,2010-10-24 13:55:00,1,331.35,410,1,1,1,3,At-Risk
17436,2011-12-08 12:30:00,5,534.06,0,4,3,2,9,High-Value
17437,2010-06-28 11:11:00,1,369.68,528,1,1,2,4,At-Risk
17438,2011-03-31 10:26:00,5,1422.77,252,2,3,3,8,Other
17439,2010-02-22 12:48:00,1,325.74,654,1,1,1,3,At-Risk
17440,2011-07-06 11:54:00,4,323.58,155,2,3,1,6,Other
17441,2009-12-07 13:32:00,1,293.35,731,1,1,1,3,At-Risk
17442,2011-11-03 09:17:00,15,4620.3,35,3,4,4,11,High-Value
17443,2011-05-04 10:47:00,1,534.24,218,2,1,2,5,Other
17444,2011-07-11 10:33:00,2,2389.1,150,2,2,4,8,Other
17446,2011-06-16 10:42:00,2,120.9,175,2,2,1,5,Other
17447,2011-10-30 14:18:00,2,541.53,39,3,2,2,7,Other
17448,2010-06-28 13:58:00,41,14448.67,528,1,4,4,9,High-Value
17449,2011-12-07 16:56:00,13,4865.15,1,4,4,4,12,High-Value
17450,2011-12-01 13:29:00,51,244784.25,7,4,4,4,12,High-Value
17451,2011-12-08 15:02:00,7,1721.4,0,4,4,3,11,High-Value
17453,2011-11-22 09:42:00,2,486.72,16,4,2,2,8,Other
17454,2011-05-31 13:58:00,10,1547.94,191,2,4,3,9,High-Value
17455,2011-05-20 12:31:00,1,131.7,202,2,1,1,4,One-Time
17456,2010-12-09 15:23:00,2,975.56,364,2,2,3,7,Other
17457,2011-08-05 12:48:00,14,5984.81,125,2,4,4,10,High-Value
17458,2011-11-24 13:01:00,2,529.58,14,4,2,2,8,Other
17459,2011-10-27 13:25:00,2,657.3,42,3,2,2,7,Other
17460,2011-09-06 15:04:00,16,2157.97,93,3,4,3,10,High-Value
17461,2011-11-17 10:21:00,3,735.82,21,4,3,2,9,High-Value
17462,2011-10-10 13:56:00,2,675.69,59,3,2,2,7,Other
17463,2011-11-23 13:40:00,7,2535.26,15,4,4,4,12,High-Value
17464,2011-07-04 13:19:00,3,907.14,157,2,3,3,8,Other
17465,2010-10-10 11:56:00,7,2542.79,424,1,4,4,9,High-Value
17466,2011-11-29 13:15:00,2,763.28,9,4,2,2,8,Other
17467,2010-11-09 12:58:00,1,102.6,394,1,1,1,3,At-Risk
17468,2011-11-29 15:33:00,3,194.8,9,4,3,1,8,Loyal
17469,2011-11-23 13:15:00,17,5051.25,15,4,4,4,12,High-Value
17470,2011-10-26 12:42:00,11,2626.47,43,3,4,4,11,High-Value
17471,2010-08-22 11:53:00,1,321.65,473,1,1,1,3,At-Risk
17472,2011-06-01 14:57:00,4,922.35,190,2,3,3,8,Other
17473,2010-10-27 11:45:00,2,607.0,407,1,2,2,5,At-Risk
17474,2010-04-19 10:43:00,1,1047.0,598,1,1,3,5,At-Risk
17475,2011-09-21 14:55:00,1,194.37,78,3,1,1,5,One-Time
17476,2010-11-09 10:21:00,2,489.86,394,1,2,2,5,At-Risk
17477,2010-04-06 10:06:00,2,1144.3,611,1,2,3,6,At-Risk
17478,2010-10-27 15:01:00,2,1272.8,407,1,2,3,6,At-Risk
17479,2010-03-17 09:26:00,1,389.26,631,1,1,2,4,At-Risk
17480,2011-09-23 11:39:00,2,882.23,76,3,2,3,8,Other
17481,2011-12-06 12:28:00,4,1255.59,2,4,3,3,10,High-Value
17482,2010-08-09 15:33:00,2,775.64,486,1,2,2,5,At-Risk
17483,2011-10-05 13:10:00,4,591.73,64,3,3,2,8,Loyal
17484,2010-05-12 15:41:00,2,209.57,575,1,2,1,4,At-Risk
17486,2011-03-23 14:00:00,1,396.87,260,2,1,2,5,Other
17487,2009-12-11 15:06:00,1,160.55,727,1,1,1,3,At-Risk
17488,2010-03-08 14:07:00,1,336.5,640,1,1,1,3,At-Risk
17489,2011-10-12 08:56:00,2,376.64,57,3,2,2,7,Other
17490,2011-12-09 09:08:00,9,2750.5,-1,4,4,4,12,High-Value
17491,2011-12-08 16:18:00,17,5653.67,0,4,4,4,12,High-Value
17492,2011-04-05 15:21:00,3,1122.42,247,2,3,3,8,Other
17493,2010-11-19 16:57:00,1,100.91,384,1,1,1,3,At-Risk
17494,2010-07-26 10:06:00,1,54.7,500,1,1,1,3,At-Risk
17495,2011-12-02 12:08:00,3,806.72,6,4,3,2,9,High-Value
17496,2010-12-16 08:39:00,4,1412.89,357,2,3,3,8,Other
17497,2010-11-14 14:17:00,2,287.25,389,1,2,1,4,At-Risk
17498,2011-09-25 12:25:00,1,272.22,74,3,1,1,5,One-Time
17499,2011-02-23 09:14:00,2,1341.39,288,2,2,3,7,Other
17500,2011-11-22 14:25:00,3,1138.0,16,4,3,3,10,High-Value
17501,2011-05-03 09:47:00,2,288.6,219,2,2,1,5,Other
17502,2011-11-30 13:13:00,4,689.1,8,4,3,2,9,High-Value
17503,2011-12-07 09:18:00,2,558.96,1,4,2,2,8,Other
17504,2011-05-17 12:59:00,18,9490.17,205,2,4,4,10,High-Value
17505,2011-07-01 12:50:00,5,2435.48,160,2,3,4,9,High-Value
17506,2011-09-25 11:39:00,1,302.2,74,3,1,1,5,One-Time
17507,2011-03-23 11:48:00,2,605.58,260,2,2,2,6,Other
17508,2011-03-04 08:10:00,8,4579.23,279,2,4,4,10,High-Value
17509,2011-10-13 10:26:00,8,6083.64,56,3,4,4,11,High-Value
17510,2011-11-15 10:00:00,2,514.56,23,4,2,2,8,Other
17511,2011-12-07 10:12:00,60,172132.87,1,4,4,4,12,High-Value
17512,2011-11-11 12:11:00,18,5467.82,27,3,4,4,11,High-Value
17513,2011-09-28 16:42:00,3,1158.8,71,3,3,3,9,High-Value
